backend,benchmark,problem,candidate_id,generation,strategy,g_A,g_P,g_T,code_file_path,canonical_sha256,canonical_chars,embedding_norm,qwen_pc0,qwen_pc1,qwen_pc2,qwen_pc3
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,1d5a9047-35fe-44a2-8466-8f25f62b067c,2,initial,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample1_initial/code.sv,a46138f0cf73e96bd7955d9ff08a5875ecfb9558786ba33815e39b3263ff7ea5,651,0.999571085,-0.376342773,-0.268246174,0.101557881,0.005679088
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,c76ae011-8ad2-4230-9917-e478299c9f2b,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample1_single_thought_operator/code.sv,9513feef1a2c53fc9a2a574286634f3b957017b62c21a64c3c70b88cac95895e,525,1.000193477,-0.319725782,-0.281694919,0.104650073,0.006283170
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,fee0dbd9-f5ba-4922-8d12-cfbd41f529b0,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample2_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,72eefeb7-8136-4bba-96ca-ff938a2cdd9f,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample3_single_thought_operator/code.sv,5400fa917c6a9fb0a73415f9ddaa6b7ff4e3163c6325efada68eb163f7a38d31,584,0.999798179,-0.365623951,-0.291018665,0.092684455,0.003792439
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,9fdbc4ff-3f9c-4cda-90c7-68f8b07189e6,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample4_single_thought_operator/code.sv,9513feef1a2c53fc9a2a574286634f3b957017b62c21a64c3c70b88cac95895e,525,1.000193477,-0.319725782,-0.281694919,0.104650073,0.006283170
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,10b21ac2-ba85-4bbe-b493-dd84fb7d884e,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample5_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,5bb59108-8104-4288-b5e4-18fd4e7df707,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample6_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,3c3add3f-bfd8-497c-85dc-6374a52983dd,2,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample7_single_thought_operator/code.sv,9eea4f5e25e5c427cdfdb9538e9c8eebbe3a1ceebdf5df5b5dc5e48a220d2538,582,0.999556243,-0.370608747,-0.246735439,0.122987553,-0.000568312
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,e2e32c34-7a27-4596-9d43-40c8bab63a11,3,initial,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample1_initial/code.sv,0a161b11116a027cf1782fec3e7e45ae4141dc51f6f5f91b936afc111809908f,562,0.999916613,-0.347444683,-0.292552590,0.100822926,0.007159976
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,d3a6523f-f77b-413c-9634-7c8301646ecd,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample1_single_thought_operator/code.sv,87f9956ea078ee64b2413987b8d8aea3cb9e3c21390c114d3b2af09c205636df,516,1.001719952,-0.313021153,-0.281725526,0.124080695,0.013772391
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,f438ec31-4780-4350-9ec4-b85d122733c0,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample2_single_thought_operator/code.sv,abb544f6f50d99b3de616a0d8871f8c41e4aab5f45b9fbbe3377dd7365583603,562,0.999803066,-0.287076801,-0.298877984,0.090131558,0.027662994
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,bfe2fbdc-eea4-493c-a701-cd6b9edf45d8,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample3_single_thought_operator/code.sv,1bfcce7bc67eb7f81a9a9c80db6279978dd1f11ce4948a34f4f311ea26cd9698,516,1.001412153,-0.302151561,-0.302130997,0.094156533,0.026035164
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,6dd91824-847f-4bdd-b175-62f4dd3f92ce,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample4_single_thought_operator/code.sv,e11a505d85b77b443f48539ddab3f85c791cfe7da71551ef7e93ecf07c5d57cb,507,0.998080432,-0.298624873,-0.285902977,0.121424519,0.019403592
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,a66423df-6ccb-4d43-94f1-a00b30efd8a5,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample5_single_thought_operator/code.sv,90b89d09502a08218bdcd32ee268a860b2159eccc5d755c2a8985ca884c2af02,526,1.001028299,-0.341549903,-0.263555020,0.133760825,-0.002882078
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,c4d9c1f2-fd53-4519-bed8-8369cdee4a5e,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample6_single_thought_operator/code.sv,d77794fa0ff9cdefd06b0cdfd2f28591242b8eb75363a7d3985238da3a78b4f0,563,0.999729693,-0.343315601,-0.278948277,0.104086578,0.004394409
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,cc67d62f-40ba-43da-9c78-45340a0fac23,3,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample7_single_thought_operator/code.sv,ebce7f6bc812c1531d91ed1a5834824f82b4c8b1f81ac884a28ec36175c16aed,563,0.999125481,-0.352631480,-0.261173546,0.135342509,-0.007370924
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,54191608-6bad-4e84-aea8-af78f92b3a63,4,initial,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample1_initial/code.sv,d8c5054e92b752090b6c0a02d3a9e95a0a5eab2157b1ba0b2e28c68edb4c48de,639,1.000768900,-0.347299874,-0.302707762,0.084601253,0.018297112
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,f1547626-91d3-429a-a230-39df3cba235f,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample1_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,08084ff1-6e10-410e-9782-9caebf48dd9e,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample2_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,9c5578e9-71e6-48e8-9661-46b3d73aa8e1,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample3_single_thought_operator/code.sv,b1e2c7dfd4ecd822e93260abe96db80b0ec79153b450e9b99827f3facdbb8331,517,0.998996317,-0.314251274,-0.306116134,0.088296250,0.031212393
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,83d6b341-65eb-4d7b-abef-8854ef11a8ed,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample4_single_thought_operator/code.sv,9e006db7e8aa028e1e8675619ce517a871ac6a18ed173d531f3d853daccee2e7,517,1.000288606,-0.320534915,-0.306894064,0.079372928,0.036560412
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,8847a991-a986-4455-a6a7-d23107382c4d,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample5_single_thought_operator/code.sv,dd0076fd211b2073262092404b7ce152d1e03bdfc4f5e24e39478b2dfd4738f6,618,1.000084043,-0.345519334,-0.269855082,0.095804408,0.005156151
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,13c7c6ad-a1fa-4085-b5e0-465c23a88324,4,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen4/Prob049_signal_generator_sample6_single_thought_operator/code.sv,67ce00f054720e891812598fb792d5cfa7bd5ca816b3abb7d39a4c7854372056,703,1.001173854,-0.344063014,-0.279888988,0.023158539,0.007728813
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,2379c20c-eee4-4a2d-bcef-6883d6905374,5,initial,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample1_initial/code.sv,5400fa917c6a9fb0a73415f9ddaa6b7ff4e3163c6325efada68eb163f7a38d31,584,0.999798179,-0.365623951,-0.291018665,0.092684455,0.003792439
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,1d3c0d0f-81ee-4147-a9b8-9d1677894b9d,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample1_single_thought_operator/code.sv,90b89d09502a08218bdcd32ee268a860b2159eccc5d755c2a8985ca884c2af02,526,1.001028299,-0.341549903,-0.263555020,0.133760825,-0.002882078
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,772aba9a-0f0b-4853-9e7f-62c53c8047cd,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample2_single_thought_operator/code.sv,108430d71961ddd7b70c6333f4a1c7727547d590032c056f0772c0ede26aab72,573,0.999912143,-0.324683845,-0.290236264,0.085036777,0.030374026
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,dc997ee7-1816-4ab1-ac50-ec16fece4c9a,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample3_single_thought_operator/code.sv,cbb00d60c4867858391f0ca6d9f338f6b654df9afbbe821c671b7660d8929119,517,1.000862837,-0.327270746,-0.286033034,0.123974741,0.020759324
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,fc307431-64c6-4c84-b4aa-1e228a440c5b,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample4_single_thought_operator/code.sv,cbb00d60c4867858391f0ca6d9f338f6b654df9afbbe821c671b7660d8929119,517,1.000862837,-0.327270746,-0.286033034,0.123974741,0.020759324
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,c12786a3-f13e-425f-8e3a-de373bcd655d,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample5_single_thought_operator/code.sv,cbb00d60c4867858391f0ca6d9f338f6b654df9afbbe821c671b7660d8929119,517,1.000862837,-0.327270746,-0.286033034,0.123974741,0.020759324
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,16e8f799-ec0a-42a1-8d09-1d031d22914f,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample6_single_thought_operator/code.sv,90b89d09502a08218bdcd32ee268a860b2159eccc5d755c2a8985ca884c2af02,526,1.001028299,-0.341549903,-0.263555020,0.133760825,-0.002882078
masterrtl_structural_mix_8x5,RTLLM,Prob049_signal_generator,6c57061f-1765-4464-b2e0-437427a8b0e5,5,single_thought_operator,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen5/Prob049_signal_generator_sample7_single_thought_operator/code.sv,34826139682de607141796e501a689ccf1ef4579fbfc876f85327a8d76e2b900,565,1.000359774,-0.323900223,-0.292930782,0.109242342,0.036445227
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,6a31cb9f-7bda-4045-b1d2-fc4f1bb5343e,0,initial,0.4,0.996056994819,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample1_initial/code.sv,60d7d43d91a75455f3dc70bbd83aec47a11985d740d41ead05af64103ac17d57,287,0.998997629,0.381081730,0.056504611,0.094982818,-0.041854393
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,cfb7976a-76a9-47b0-8886-02dfb9b7b557,0,initial,0,0.991606217617,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample2_initial/code.sv,684854ff392bfeea1d1ecfea3401a9d2a44d7cdcdbb827d9eb9a76abdae86821,196,1.000098467,0.454298377,0.000111530,0.123021379,0.005519812
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,c103a313-0657-431d-8ed5-12c247e5f075,0,initial,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample3_initial/code.sv,05030bec0e87361a4e5260acff0d28b223c8fe832401d7f429c5070ab93af880,181,0.999475062,0.468534291,-0.016394125,0.109462753,-0.010120753
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,287a101c-2cab-4617-8fe3-b3f5e7904c4a,0,initial,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample8_initial/code.sv,98f5397832338cf3d9aea531846632fa4137878ca91f3f22a4721b00d4465d1f,256,1.002030730,0.416091740,0.022357352,0.100243561,-0.033437397
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,5f884561-aa96-4374-ac14-89b901e05312,1,single_thought_operator,0,0.991606217617,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen1/Prob116_m2014_q3_sample3_single_thought_operator/code.sv,f1e42e6ec20f00fa7bd476b5155f87370079fa22a0119e5ae8f138c1a5d34f0d,196,1.000468135,0.446947515,-0.025718570,0.105610490,0.017742410
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,ae2aa579-2d82-4a41-9b49-6d11d886a1b6,1,single_thought_operator,0.4,0.996056994819,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen1/Prob116_m2014_q3_sample5_single_thought_operator/code.sv,74a0574a70fcc796d85ff358b88631bd5102f9b01e5bf04fa7febe4c8b2e0a9e,179,0.999526203,0.459775090,0.003588111,0.129592016,-0.002983572
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,dc3f5522-6793-4181-be0f-4394382480e9,1,single_thought_operator,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen1/Prob116_m2014_q3_sample7_single_thought_operator/code.sv,223ac322138a7235bbb6a2c46d582ce67b68b7f28f76119b245b8421e7614bc5,180,1.000342727,0.464751989,-0.015502154,0.132374302,-0.003406057
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,d0887bf0-fe63-42f6-8eae-d31bd5bb3161,2,single_thought_operator,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample1_single_thought_operator/code.sv,8f6c2a83ec7146b6a9761dcc12b8b8e195df6b06bfa61c55a0eb394e24c4050f,181,1.001191735,0.445326120,-0.032193583,0.108016036,0.031314485
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,9a9de304-0f3b-47a4-bbed-597586837b26,2,single_thought_operator,0.4,0.996056994819,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample6_single_thought_operator/code.sv,c2316b34fef24004161bc3f0ae908e23d098c13904100ab732994e7028517c40,177,0.999625385,0.460777044,-0.004509101,0.102632403,0.022718661
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,c3c90e0d-2640-4a27-bd63-7bdb4a9c1dec,4,single_thought_operator,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen4/Prob116_m2014_q3_sample6_single_thought_operator/code.sv,a67aa7031de9700d88b44619b48cf4da74bc19bc8a91915a7ee0fbfea4617dd8,181,1.001620054,0.457605749,-0.023587760,0.097104251,0.004057022
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,da06ac3b-448d-48d8-943d-5efab04d603e,4,single_thought_operator,0.2,0.990725388601,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen4/Prob116_m2014_q3_sample8_single_thought_operator/code.sv,328fe108ead833f43f19ec36e1b649f357fe81e2a0cf9cf3b4c5303edd3dba98,178,1.000687480,0.461194694,-0.035351388,0.103717878,0.036503166
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,9d4c5859-dc3c-404b-9bd1-ea5353af005c,0,initial,-0.4,0.988430493274,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample1_initial/code.sv,a0b11de05d7edfdc3b1e5ee4a25eee546364674cc5238d2960467b65c0a20073,228,1.002187848,0.446433663,-0.037374988,0.071210101,0.020099314
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,48b9b77e-4b9b-47c1-99e6-41ebf5eda5f6,0,initial,-0.4,0.988430493274,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample3_initial/code.sv,e297fab7bffd3207e792dd07afca500f8bcffb7793da6280b7786430a6884e7b,278,1.000584722,0.467466533,-0.033242155,0.091098726,0.010554168
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,c47d98ed-cd51-49f8-bb17-c09efd538762,0,initial,-0.4,0.988430493274,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample4_initial/code.sv,e12b58efb576a2d6d3768ac806220de95a7c1aebb7eec713617f0a45aea32339,213,0.999470413,0.450260669,-0.052251782,0.084335417,0.027541175
masterrtl_structural_mix_8x5,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,67bc22b6-cab4-4893-9527-a20b9055e00f,0,initial,-0.4,0.988430493274,0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/masterrtl_structural_mix_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample5_initial/code.sv,e12b58efb576a2d6d3768ac806220de95a7c1aebb7eec713617f0a45aea32339,213,0.999470413,0.450260669,-0.052251782,0.084335417,0.027541175
